user_id,group,A_obs,Y_obs,Y0_true,Y1_true,S0_true,S1_true,delta_true,delta_step_true,p,q,tau_p,tau_q,p_treated,q_treated,x1,x2,x3,x4,x5,pre_1,pre_2,pre_3,pre_4,pre_5,pre_6,pre_7,pre_8,pre_9,pre_10,pre_11,pre_12,pre_13,pre_14,pre_15,pre_16,pre_17,pre_18,pre_19,pre_20,pre_21,pre_22,pre_23,pre_24,pre_25,pre_26,pre_27,pre_28,pre_29,pre_30,post0_1,post1_1,post0_2,post1_2,post0_3,post1_3,post0_4,post1_4,post0_5,post1_5,post0_6,post1_6,post0_7,post1_7,post0_8,post1_8,post0_9,post1_9,post0_10,post1_10,post0_11,post1_11,post0_12,post1_12,post0_13,post1_13,post0_14,post1_14,post0_15,post1_15,post0_16,post1_16,post0_17,post1_17,post0_18,post1_18,post0_19,post1_19,post0_20,post1_20,post0_21,post1_21,post0_22,post1_22,post0_23,post1_23,post0_24,post1_24,post0_25,post1_25,post0_26,post1_26,post0_27,post1_27,post0_28,post1_28,post0_29,post1_29,post0_30,post1_30
8510,A,0,0.1,0.1,0.2,0,0,0.1,0,0.44571120734606823,0.8609439279248128,0.15221289711267505,0.05527584521791465,0.53008111031301,0.8133545246235374,-1.0236480208000573,-0.423992933913417,-0.10269413758607655,-0.7583368075312543,-1.1244521556236866,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2055,A,1,0.6666666666666666,0.6,0.6666666666666666,0,1,0.06666666666666665,1,0.6290173995871142,0.6103751250814292,0.4521285318289344,0.19016405435679046,0.7967492180458725,0.49430371661741157,-0.039159948670769135,1.2295697376796937,-0.05264523083831041,0.6779680123724077,1.0120389753946053,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,1,1
3811,A,1,0.7333333333333333,0.6,0.7333333333333333,0,1,0.1333333333333333,1,0.7280505890798517,0.5821497130061637,0.5264284109987261,0.233299163285237,0.8712124853425849,0.4463346720550848,0.46970470980513906,0.9069982145016658,0.9874646340897538,0.27723201730867947,1.3199096957537233,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0
2850,A,0,0.9,0.9,0.9,1,1,0.0,0,0.8807991412049752,0.14855012597861833,0.010364500658181976,0.10380080608812799,0.882034598584412,0.13313050315754477,0.04994230650739764,-3.5304091008965424,-0.10065681931580951,-0.9447476084110652,0.7801545266128417,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0
4793,B,0,0.43333333333333335,0.43333333333333335,0.43333333333333335,0,0,0.0,0,0.2432225507616485,0.8362654470958235,0.3366789615095936,0.2766733489276881,0.49801359646509585,0.6048930852553117,-0.10097141090448586,0.2732695421524577,-1.585464357237008,-0.0478838146975563,0.45075838927422035,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
8656,A,1,0.4666666666666667,0.36666666666666664,0.4666666666666667,0,0,0.10000000000000003,0,0.3258769192487722,0.5793765611191795,0.06967113544081079,0.1390869220798562,0.37284383971156765,0.4987928585079011,-1.3347021489832076,-0.3485235189483505,-0.2485380707269635,0.7597392759985083,-0.5957693935387804,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,0
211,A,1,0.6666666666666666,0.5333333333333333,0.6666666666666666,0,1,0.1333333333333333,1,0.824074282812526,0.643602138430513,0.10776737800039439,0.06916497930000327,0.843033336076659,0.5990874098485287,0.5204207493003932,-0.5882173516959495,1.059161731741859,-0.8497008091001859,1.3398797864441758,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1
3634,A,0,0.6333333333333333,0.6333333333333333,0.5333333333333333,1,0,-0.09999999999999998,-1,0.6749744119321637,0.3744070608737705,0.25185633679928876,0.21459949050324975,0.7568341659089636,0.2940594963694401,0.6241530995377397,-0.48152828780396206,-0.42085631454370215,-0.15997764201790937,-0.5019502550100186,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0
7055,A,1,0.5333333333333333,0.06666666666666667,0.5333333333333333,0,0,0.4666666666666667,0,0.46575219836404635,0.8320002881305991,0.4830725311795126,0.11919633472378326,0.7238326361774166,0.7328289032963001,0.21640080779380502,1.4381805281733735,-0.8068896485884687,0.9669195512185872,-1.0750115149495556,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
181,B,1,0.7333333333333333,0.6666666666666666,0.7333333333333333,1,1,0.06666666666666665,0,0.6208074780879006,0.4210694258296445,0.09672472005960918,0.2074102287843823,0.6574847686185457,0.33373531988420946,-0.24974245041047577,-1.9664664708945478,0.10078359181005818,0.43897888360182563,0.9631409731750529,0,0,1,1,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1
9912,B,1,0.8333333333333334,0.9666666666666667,0.8333333333333334,1,1,-0.1333333333333333,0,0.8817010080714405,0.32006530660797755,0.3223005650523465,0.27607131348631975,0.9198288400151382,0.23170445701131154,1.1985123200232772,-0.6226541398132314,-0.9480023083625643,0.11551062089062475,-0.19252756842669638,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
5331,B,0,0.0,0.0,0.5,0,0,0.5,0,0.09577003777012835,0.9527578457272204,0.7927248679610222,0.09113954117536571,0.8125756151852034,0.8659239328164117,-1.9526947715240315,1.8304057767536248,-0.3616147103562734,-0.4431915709531915,1.2230637226477963,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
8387,A,1,0.4666666666666667,0.3,0.4666666666666667,0,0,0.16666666666666669,0,0.39234932412398543,0.6609826930423325,0.6255246199429882,0.15394332774840544,0.7724497822094294,0.559228817691293,0.3712831663809742,2.083979536329032,-0.044132381977403316,0.1639080241154436,0.10480118210695501,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0
7631,B,0,0.3333333333333333,0.3333333333333333,0.6,0,0,0.26666666666666666,0,0.5389487453557408,0.6308578097822612,0.12530507327166024,0.1230201506631878,0.5967208066009305,0.5532495869757987,0.701624394786542,0.18744240574564686,0.34350355230047613,-0.5743727756945162,0.7992769260568512,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1
1826,A,0,0.06666666666666667,0.06666666666666667,0.7333333333333333,0,1,0.6666666666666666,1,0.27553862441759863,0.9088318606146678,0.6202121234307669,0.29476932732336103,0.7248583525111342,0.6409361044112436,-1.1990000349468184,2.927815186233118,1.0095237198595437,0.22444797104701178,0.032037510311895445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1
7064,A,0,0.9,0.9,0.7666666666666667,1,1,-0.1333333333333333,0,0.8790319343049887,0.3520140356382121,0.08028904836479059,0.18085924770183645,0.8887443451821706,0.28834904197219763,0.4801894891820647,-1.5942748534788682,-0.47978575643239824,-0.7046569583094938,0.4959602736244043,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0
302,A,1,0.6666666666666666,0.5666666666666667,0.6666666666666666,0,1,0.09999999999999998,1,0.9058581016762214,0.4761864218951519,0.09059449998596796,0.08505716176654363,0.914386839882594,0.43568335637698435,1.3353826977001257,-0.2558424571495584,-0.3909415304822949,-0.12902212061381108,-0.9787143694195778,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0
1271,A,0,0.5666666666666667,0.5666666666666667,0.8,0,1,0.2333333333333334,1,0.6253772454981058,0.6327963090734031,0.2428000815090757,0.26504645384754083,0.7163356808263202,0.4650758913456852,-0.5763845414017408,0.8805517333965305,-0.2800143737206313,1.2450049537983614,1.049751799276634,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
3151,A,1,0.7333333333333333,0.6333333333333333,0.7333333333333333,1,1,0.09999999999999998,0,0.5758529975889982,0.42299319095770105,0.41900776803027295,0.32147644096429917,0.7535738863859629,0.28701084537648713,1.27404266170917,1.8391590829377737,0.03741617559507404,1.1219857966304019,0.6481960831061858,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1
5555,B,0,0.6333333333333333,0.6333333333333333,0.8666666666666667,1,1,0.2333333333333334,0,0.7237157937143298,0.6661317617588898,0.44971649189342655,0.21993787435356835,0.8479653577306812,0.5196241580382419,1.9798879628191401,1.5205429390335607,0.2943536514999156,0.9919947561905094,0.05110995695838059,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1
6350,B,0,0.8666666666666667,0.8666666666666667,0.7,1,1,-0.16666666666666674,0,0.7728324316696867,0.5709261665082479,0.20135386414563758,0.40482359312200866,0.8185734993615634,0.3398017843750048,-0.14958306044964184,-1.4610805904934971,1.4685447561662797,1.2571215083443352,1.4325273793427549,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1
5923,A,1,0.6666666666666666,0.6333333333333333,0.6666666666666666,1,1,0.033333333333333326,0,0.7941488858594907,0.6486411569578294,0.18453371628686455,0.122231541805372,0.8321353569536304,0.5693567482644536,0.42188048293055624,0.03770970630903914,-0.265682304026452,-0.008192658473293923,-0.6629830505226667,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
298,B,0,0.8333333333333334,0.8333333333333334,0.9333333333333333,1,1,0.09999999999999998,0,0.8528787671040581,0.35963109254890224,0.3880969706392449,0.46672280354084134,0.9099760719076839,0.19178306079402282,1.2236648203519753,-0.5062293279069283,0.26485950905612243,0.22575734308475232,1.1576751602807274,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1
7925,A,1,0.5,0.4666666666666667,0.5,0,0,0.033333333333333326,0,0.42328283530807465,0.6819357137754943,0.1220126319394835,0.10831066075319566,0.493649614456813,0.6080748060252684,-0.41276358860534174,-0.7639516957833046,-0.5388509818243915,-1.7068536390794382,1.0628060708701799,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1
1229,A,0,0.9,0.9,0.9333333333333333,1,1,0.033333333333333326,0,0.8860552984158017,0.33955344998973375,0.05740874481016534,0.2198177582472439,0.8925967207115193,0.26491357180787284,-0.24412011848328874,-2.1668956700131257,0.7188068057478623,0.24446556638507907,0.8255242662086274,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1
6512,A,1,0.7,0.16666666666666666,0.7,0,1,0.5333333333333333,1,0.3760529287127112,0.798635892895181,0.5127909523793838,0.12790332218110584,0.6960073416324473,0.6964877089808135,-0.13486728720063645,1.5785338370843205,0.5155530648621612,-1.6741529760238854,0.9886881029751868,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1
7112,B,0,0.8,0.8,0.9,1,1,0.09999999999999998,0,0.8678709937604546,0.3554141668035041,0.4729171165828681,0.5232859725060817,0.9303570624082202,0.1694309188852937,1.3183953642970807,1.1362270941101098,-0.14491431269395827,2.430094670598183,-0.348834928550755,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
9343,A,1,0.6666666666666666,0.7333333333333333,0.6666666666666666,1,1,-0.06666666666666665,0,0.7434249564262626,0.32925073477555106,0.0779691159009361,0.16501489409359954,0.763429885735951,0.27491945964632364,0.40231910917165215,-1.5594705764320915,-0.8736330413667158,-0.4307418292047453,2.1299433290611,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0
3994,A,0,0.5333333333333333,0.5333333333333333,0.7,0,1,0.16666666666666663,1,0.7836334235173282,0.664801520979935,0.29379037337778513,0.0921739593695427,0.8471998408086455,0.6035241325963202,0.7055610621486665,0.5491526948711534,-0.9887566896626693,-1.2185715913640798,-0.050901898894545515,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1
163,A,0,0.7,0.7,0.8333333333333334,1,1,0.13333333333333341,0,0.6919601688702905,0.3076163542722433,0.4596870409585789,0.08561323685054201,0.833562087339687,0.28128032247483353,1.316348201204661,0.6772576303532128,-0.8429598658458911,-1.0202239067705932,-0.3266037965965932,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1
9354,B,1,0.36666666666666664,0.3333333333333333,0.36666666666666664,0,0,0.033333333333333326,0,0.36483889719289603,0.8040098213674889,0.39011945758794575,0.1296215735814364,0.6126276021009649,0.6997928031469054,0.14136055238474882,-0.03268086935540846,-1.8251281083472566,-0.02808453045951728,-1.087907396840845,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1
3561,A,1,0.8666666666666667,0.6,0.8666666666666667,0,1,0.2666666666666667,1,0.7236308073122969,0.6863483589662542,0.2778552723455455,0.15158972873976298,0.8004214446144572,0.5823049974095783,0.05781984778377252,-0.6221616027278304,-1.1781067662455265,-0.09031334929791283,1.304506003393602,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,0,1
3624,B,1,0.8666666666666667,0.6,0.8666666666666667,0,1,0.2666666666666667,1,0.6233854279313735,0.3083030260115695,0.5850807426515755,0.2835613604772006,0.8437353614506908,0.2208802005164911,0.9539003732611667,0.09987531674364122,-1.5435347440178262,0.7331898723755534,0.4223438766432864,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1,0,1
2386,B,1,0.43333333333333335,0.36666666666666664,0.43333333333333335,0,0,0.06666666666666671,0,0.46915625687179024,0.7477072912816253,0.20378603766195416,0.2947744291539306,0.5773347999015284,0.5273023013198525,-1.1226694052899522,-0.6385868031711459,0.5849639304653893,0.1364026634449818,-0.5497593657574801,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1
8368,A,1,0.9333333333333333,0.9333333333333333,0.9333333333333333,1,1,0.0,0,0.9147123140643061,0.13219263699560396,0.07464249103680651,0.1960465684078563,0.9210783993973111,0.10627672414383038,1.5235303301719814,-1.8199096833963961,-0.0810369379764703,-0.20359081436448634,-0.13545565731259987,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6263,B,1,0.5666666666666667,0.3333333333333333,0.5666666666666667,0,0,0.23333333333333334,0,0.1954053116323152,0.6480540245443296,0.21127931635081304,0.36146374545742477,0.36539952733013514,0.41380598957377834,-0.19562058940391577,0.040169388667874985,-1.9950840248611277,0.8242252837699291,1.3396582011303868,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,1,1,0,1
3531,A,1,0.5,0.36666666666666664,0.5,0,0,0.13333333333333336,0,0.5617508935330844,0.8317564673870315,0.23003007696259037,0.17897518921031033,0.6625613692224555,0.6828926962595382,-0.07232694007671188,0.38795517328216517,-0.5368182878425708,0.4250965289310025,-0.003013937960264833,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
1961,A,0,0.7,0.7,0.8666666666666667,1,1,0.16666666666666674,0,0.7085270400812405,0.36200871988213773,0.17427459809488785,0.3226633492842421,0.7593233730266096,0.24520177385486616,-0.3626310438697443,-0.6397149071870721,-1.1450739583590241,1.3659878354682442,0.8823137950296952,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1
1022,B,0,0.23333333333333334,0.23333333333333334,0.6333333333333333,0,1,0.39999999999999997,1,0.35048895632973187,0.5551503916904031,0.3662447208414887,0.2379000460796198,0.5883689472022132,0.42308008792613727,-0.9328903964177435,-0.0541548642225358,-0.3786562845393365,0.8198907713290137,0.8479217540828429,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0
8920,A,1,0.8666666666666667,0.6333333333333333,0.8666666666666667,1,1,0.2333333333333334,0,0.7823880750568246,0.5296942930185361,0.27683402003757845,0.28342725562235865,0.8426304590469597,0.3795644932294669,0.43527855732961906,0.8502484390497431,-0.16091767826691167,0.6807180417407,0.6803108198059075,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1
2587,A,0,0.8,0.8,0.8666666666666667,1,1,0.06666666666666665,0,0.7812312236629917,0.19089928041783455,0.16928194614354905,0.259294470679987,0.8182648278767632,0.14140015254870172,0.3019712252759173,-1.0522274093741641,-0.7841241436436474,1.3607830986511766,-1.3107808705415498,0,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1
