user_id,group,action,day_1,day_2,day_3,day_4,day_5,day_6,day_7,day_8,day_9,day_10,day_11,day_12,day_13,day_14,day_15,day_16,day_17,day_18,day_19,day_20,day_21,day_22,day_23,day_24,day_25,day_26,day_27,day_28,day_29,day_30,p01_0,p11_0,tau01,tau11,p01_1,p11_1
4370,incentive_dependent,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0.2289104779292995,0.30378452647201654,0.46064320630635947,0.169667955951718,0.689553684235659,0.4734524824237345
4371,forgetful_responsive,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0.2621085033645969,0.8535688545636758,0.2590536251700042,0.06739895627974499,0.5211621285346011,0.9209678108434208
4372,highly_compliant,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0.7432400553615206,0.9503396787089823,0.008757887425887822,0.0,0.7519979427874084,0.9503396787089823
4373,forgetful_responsive,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0.40812375737856704,0.8402727473539326,0.2453039066648763,0.10018655468117046,0.6534276640434433,0.9404593020351031
4374,habit_forming_candidate,0,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0.19508985763164846,0.8307229055325437,0.11878146051003059,0.007964554448765968,0.31387131814167907,0.8386874599813097
4375,forgetful_responsive,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0.3573143653726158,0.7795990941191367,0.24330877249666732,0.07044106826699745,0.6006231378692831,0.8500401623861342
4376,highly_compliant,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0.7865881489847494,0.9653996186451083,0.0038802039612854567,0.0,0.7904683529460348,0.9653996186451083
4377,incentive_dependent,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0.20189199804404606,0.34747492458323903,0.388684036893914,0.20069544864285063,0.5905760349379601,0.5481703732260896
4378,habit_forming_candidate,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.12754610050172835,0.807185474793829,0.05747721569943282,0.06325648196267075,0.18502331620116116,0.8704419567564997
4379,disengaged_nonresponsive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05107835019941117,0.21740051308973818,0.008825076323699188,0.02782198565817419,0.059903426523110356,0.24522249874791235
4380,intermittent_unstable,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0.3754090715473282,0.5255697668501615,0.14116213276645823,0.06614289186637995,0.5165712043137864,0.5917126587165416
4381,incentive_dependent,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.21928919935062352,0.37457851100436274,0.42968300120832975,0.18371535206841438,0.6489722005589533,0.5582938630727772
4382,intermittent_unstable,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0.44249853603092665,0.40060182107371994,0.12296920496438433,0.06014459485237065,0.5654677409953109,0.4607464159260906
4383,forgetful_responsive,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0.349856480706818,0.8373139058268725,0.27395968963666567,0.08750907337983606,0.6238161703434837,0.9248229792067085
4384,forgetful_responsive,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0.39826765067870235,0.8731067903494004,0.21906193789728862,0.04436129565501793,0.617329588575991,0.9174680860044183
4385,forgetful_responsive,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.3556972602184031,0.7125530681292673,0.20285029498833032,0.11712280251143184,0.5585475552067334,0.8296758706406991
4386,forgetful_responsive,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0.4428726521698599,0.8773832076660788,0.2324300754715314,0.09563330163641533,0.6753027276413913,0.9730165093024942
4387,incentive_dependent,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0.2680052523263214,0.38992791009184524,0.41677923762751923,0.16083871358841084,0.6847844899538407,0.5507666236802561
4388,forgetful_responsive,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.28937144787387586,0.7521430811392522,0.301861056412464,0.03467208682528058,0.5912325042863399,0.7868151679645328
4389,habit_forming_candidate,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0.21816883528026945,0.8876922710588546,0.1044980178478571,0.044196138710832215,0.32266685312812654,0.9318884097696868
4390,highly_compliant,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0.7139146834664382,0.9152749796857659,0.07392504859541661,0.06283209678719699,0.7878397320618548,0.9781070764729629
4391,disengaged_nonresponsive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.01712708655887901,0.24405382352456884,0.06007488748714619,0.07630736874355752,0.0772019740460252,0.32036119226812637
4392,habit_forming_candidate,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0.20486564042299224,0.8375804430505347,0.1164693089946844,0.03270645571287577,0.32133494941767665,0.8702868987634105
4393,forgetful_responsive,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0.3423275638030484,0.7617181032987976,0.2739040684167351,0.11503571740059412,0.6162316322197835,0.8767538206993918
4394,intermittent_unstable,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0.2900815762896664,0.5480989718227722,0.18815674795256387,0.09382891163212254,0.4782383242422303,0.6419278834548947
4395,disengaged_nonresponsive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.01,0.23682812912156434,0.012185380009803484,0.0,0.022185380009803482,0.23682812912156434
4396,intermittent_unstable,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1,0.460301575396028,0.5274678477497392,0.15558403713964253,0.09670566087075415,0.6158856125356705,0.6241735086204934
4397,incentive_dependent,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0.24564300369567146,0.3448685985497372,0.3740271238439541,0.12905387282499187,0.6196701275396256,0.4739224713747291
4398,habit_forming_candidate,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0.18277054306194349,0.8556218332230573,0.10746256588692306,0.05144832736299338,0.29023310894886656,0.9070701605860507
4399,incentive_dependent,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0.18513674658220353,0.4114755775892414,0.37383505967168806,0.2220374343568893,0.5589718062538915,0.6335130119461307
4400,habit_forming_candidate,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2572904523869984,0.9740694481160027,0.08781148167382187,0.025930551883997288,0.34510193406082024,0.99
4401,highly_compliant,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6379173659195911,0.99,0.02913520115355915,0.0029907422548806997,0.6670525670731503,0.99
4402,incentive_dependent,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2031763905281702,0.2763190294318432,0.43293565118582633,0.16734106889022915,0.6361120417139965,0.44366009832207237
4403,incentive_dependent,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.17481069355685408,0.39929008346148415,0.4574715826993665,0.13166233355961302,0.6322822762562206,0.5309524170210972
4404,highly_compliant,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0.7745759380734581,0.9468695710016346,0.034507226843030224,0.030448501457528015,0.8090831649164884,0.9773180724591626
4405,habit_forming_candidate,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.19581240759289592,0.7425456824827913,0.10939175514066216,0.02279444774071326,0.3052041627335581,0.7653401302235046
4406,forgetful_responsive,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2840699576425536,0.8014230848405597,0.2915563634269512,0.0,0.5756263210695047,0.8014230848405597
4407,highly_compliant,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.803062603195836,0.944899961946846,0.08056992304074592,0.0,0.883632526236582,0.944899961946846
4408,forgetful_responsive,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.26571696951809864,0.8104678354943758,0.17845077848410446,0.10855413616954002,0.4441677480022031,0.9190219716639159
4409,highly_compliant,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0.7510476697641452,0.9053639431237367,0.01897601176132144,0.008372883929676438,0.7700236815254666,0.9137368270534131
4410,disengaged_nonresponsive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.2878305636684854,0.04587991300981508,0.013995231428296645,0.05587991300981508,0.3018257950967821
4411,highly_compliant,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7110405744405658,0.900477214969687,0.03854813374104154,0.02413400583975789,0.7495887081816073,0.9246112208094449
4412,highly_compliant,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8185812857541009,0.8358913677759007,0.05880070463974139,0.010186420524436789,0.8773819903938423,0.8460777883003374
4413,intermittent_unstable,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0.36966134661651123,0.4318406286140254,0.20889601136644015,0.0995261692287881,0.5785573579829514,0.5313667978428135
4414,highly_compliant,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0.7890888175904072,0.9420014098842099,0.01486854927636145,0.0,0.8039573668667687,0.9420014098842099
4415,highly_compliant,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0.713047338011907,0.99,0.019222998093826243,0.0,0.7322703361057332,0.99
4416,highly_compliant,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7368793369812694,0.99,0.08079019675915634,0.0,0.8176695337404257,0.99
4417,incentive_dependent,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0.23372808784193913,0.34565500431705287,0.3934920308384909,0.2108613770287054,0.62722011868043,0.5565163813457583
4418,forgetful_responsive,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0.204807473414099,0.7563776945449845,0.2065331079787106,0.07394409730637713,0.4113405813928096,0.8303217918513617
4419,forgetful_responsive,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0.26167386889532734,0.7728118182105413,0.23090472847369664,0.11631154113342063,0.492578597369024,0.889123359343962
4420,intermittent_unstable,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,1,1,0.4709411074544064,0.5763135731323314,0.1303074086680347,0.09646579254942392,0.6012485161224411,0.6727793656817553
4421,forgetful_responsive,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.40249073933231394,0.8005486908365708,0.20361606762882642,0.051487231116115736,0.6061068069611404,0.8520359219526865
4422,forgetful_responsive,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.26756343307013486,0.7372653928081702,0.24358959250724205,0.05658102406671202,0.5111530255773769,0.7938464168748822
4423,highly_compliant,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0.719753436531393,0.959280941801771,0.0,0.0,0.719753436531393,0.959280941801771
4424,incentive_dependent,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.20579801931779382,0.34413656554247096,0.36046546784596556,0.1715151110465727,0.5662634871637594,0.5156516765890437
4425,intermittent_unstable,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1,1,1,0.39028475426887776,0.5027798259528544,0.10226974426315921,0.0892075557121134,0.492554498532037,0.5919873816649678
4426,habit_forming_candidate,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.22268759484480952,0.8617521761938521,0.1236267004504763,0.0746087242173913,0.3463142952952858,0.9363609004112434
4427,disengaged_nonresponsive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.30306441262914197,0.030245998363111485,0.013325847183081375,0.04024599836311148,0.31639025981222335
4428,incentive_dependent,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0.23623840561840614,0.36885598199449354,0.43219004454222754,0.1854284926750338,0.6684284501606337,0.5542844746695273
4429,forgetful_responsive,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0.3656534008313345,0.7709399918190953,0.20078380397578952,0.05918156387414398,0.566437204807124,0.8301215556932393
4430,highly_compliant,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0.7358196535003628,0.8662436053071894,0.0,0.01105894888730199,0.7358196535003628,0.8773025541944913
4431,forgetful_responsive,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,0,1,1,0.35497472787454293,0.7662064534842614,0.24254712824249752,0.08872702803741088,0.5975218561170405,0.8549334815216723
4432,disengaged_nonresponsive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.21374902907553253,0.08040823616407933,0.018826193027477282,0.09040823616407932,0.23257522210300982
4433,forgetful_responsive,0,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0.34968782982077146,0.7640943129566385,0.2333767599045144,0.1111081664240882,0.5830645897252859,0.8752024793807267
4434,habit_forming_candidate,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0.21593662934266156,0.8443059316618317,0.11267423554568665,0.028735172200695155,0.32861086488834823,0.8730411038625268
4435,intermittent_unstable,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0.36779820100253935,0.5260842186800376,0.11883420097074171,0.095229811695495,0.48663240197328106,0.6213140303755327
4436,forgetful_responsive,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0.4036070935802145,0.8348731086865238,0.2337480319384299,0.10094316359989443,0.6373551255186445,0.9358162722864182
4437,forgetful_responsive,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0.3649877627294699,0.8320549415260644,0.2172375727684515,0.06274122833289487,0.5822253354979214,0.8947961698589593
4438,habit_forming_candidate,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1831430242351789,0.9419261165425424,0.06956480679368555,0.058073883457457565,0.25270783102886446,0.99
4439,intermittent_unstable,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0.4022355530670449,0.550595917163281,0.11316464472221856,0.11168119992824398,0.5154001977892635,0.662277117091525
4440,habit_forming_candidate,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0.27215791866360484,0.8640959133765931,0.07771888338954473,0.010804002382123791,0.3498768020531496,0.8748999157587168
4441,forgetful_responsive,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0.34498502858776964,0.7476260460428612,0.2924400917222612,0.0517844927118669,0.6374251203100308,0.7994105387547281
4442,forgetful_responsive,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0.37222929828724727,0.7364637657877529,0.2789699662564568,0.11528583013465334,0.6511992645437041,0.8517495959224062
4443,habit_forming_candidate,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0.09179902449363092,0.8604115304108169,0.1521546358767715,0.06020365325763434,0.24395366037040242,0.9206151836684512
4444,highly_compliant,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7063189891383364,0.9842626099021108,0.03489421723110459,0.0,0.741213206369441,0.9842626099021108
4445,habit_forming_candidate,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0.15281472246413388,0.851424322633933,0.08107408089034594,0.04420836956703847,0.2338888033544798,0.8956326922009714
4446,highly_compliant,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0.8330083931915017,0.939079731110512,0.03709033036336756,0.04175952196414345,0.8700987235548692,0.9808392530746555
4447,disengaged_nonresponsive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.01,0.2614214510456126,0.019071495826542835,0.03328250506511271,0.029071495826542837,0.2947039561107253
4448,habit_forming_candidate,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.15728809092202536,0.8076523355764603,0.11129258464774816,0.0,0.2685806755697735,0.8076523355764603
4449,forgetful_responsive,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0.3448202505908942,0.8016827770466027,0.251115289540628,0.06562699562145036,0.5959355401315223,0.8673097726680531
4450,incentive_dependent,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0.2577187351883727,0.3722715819631065,0.3866382534053723,0.1549806356949459,0.644356988593745,0.5272522176580524
4451,habit_forming_candidate,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0.1961877505644649,0.8404945842803346,0.08801334878928598,0.05571707998307949,0.2842010993537509,0.8962116642634141
4452,incentive_dependent,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0.2905275141581949,0.3055189948298061,0.3752388401815875,0.16647908717180374,0.6657663543397824,0.47199808200160986
4453,habit_forming_candidate,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0.2706321977481845,0.8433985218692088,0.07111877380821743,0.030120292768568417,0.3417509715564019,0.8735188146377773
4454,intermittent_unstable,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0.38136870137754025,0.47798806163499297,0.12370755895655387,0.1033097864323841,0.5050762603340941,0.581297848067377
4455,highly_compliant,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.654899775950706,0.9560548994955159,0.046643102066336636,0.03598591094726071,0.7015428780170426,0.99
4456,incentive_dependent,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0.13080257248296484,0.3286368000370297,0.3846682557990282,0.24716928110189523,0.5154708282819931,0.575806081138925
4457,incentive_dependent,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.187670871183004,0.381640665747856,0.3588057832267225,0.18036825920976976,0.5464766544097265,0.5620089249576258
4458,habit_forming_candidate,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0.22204666269242734,0.775021189595471,0.08323775617632172,0.06458954275822507,0.3052844188687491,0.839610732353696
4459,highly_compliant,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.7604077798550621,0.9392571677546789,0.005735593622503175,0.0005033249573309362,0.7661433734775653,0.9397604927120099
4460,habit_forming_candidate,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.25935717097873445,0.9075623358958552,0.08115136442505663,0.02827775412492076,0.3405085354037911,0.935840090020776
4461,forgetful_responsive,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0.3496885716916725,0.7974001494668879,0.330208263820088,0.0905062579488363,0.6798968355117605,0.8879064074157241
4462,highly_compliant,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0.7032952303620987,0.930568799873028,0.005361721329396916,0.0,0.7086569516914957,0.930568799873028
4463,highly_compliant,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7340577943175616,0.9253761075492616,0.0,0.012179993218498206,0.7340577943175616,0.9375561007677597
4464,highly_compliant,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7102928264924987,0.99,0.05028983549114614,0.010000000000000009,0.7605826619836449,0.99
4465,habit_forming_candidate,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0.1668279777714714,0.8180323309136872,0.13905565572084058,0.0656522325373242,0.30588363349231196,0.8836845634510114
4466,habit_forming_candidate,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0.14957418464056357,0.7845006682876854,0.11716253046561857,0.003040442748432531,0.26673671510618213,0.7875411110361179
4467,forgetful_responsive,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0.33622603206109025,0.846040298278378,0.22993901674705136,0.08082434810626409,0.5661650488081416,0.926864646384642
4468,forgetful_responsive,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0.33940539536978104,0.8314493989608357,0.2482981175714446,0.010397235038484744,0.5877035129412256,0.8418466339993205
4469,highly_compliant,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0.7569432963075595,0.896044523355082,0.008661632494155545,0.0,0.765604928801715,0.896044523355082
4470,intermittent_unstable,0,1,0,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,1,0.37170656450448364,0.45279998898480717,0.12015678860036912,0.12350679579826501,0.49186335310485274,0.5763067847830722
4471,intermittent_unstable,0,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0.35618049250685113,0.5185201148753275,0.19016562193189387,0.04799550282641557,0.546346114438745,0.566515617701743
4472,highly_compliant,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.7180617020858141,0.9097099865400115,0.07363906616523014,0.036495801431882406,0.7917007682510442,0.9462057879718938
4473,intermittent_unstable,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,1,1,1,1,0,0,0.45412498900313797,0.5703959909858177,0.10773777782435408,0.10263534720344684,0.561862766827492,0.6730313381892645
4474,habit_forming_candidate,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.23658420373794328,0.9036552012726569,0.12378086317916139,0.04256168818809863,0.3603650669171047,0.9462168894607554
4475,forgetful_responsive,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0.3376560566008329,0.8094645051121462,0.21421699049878776,0.035513375788754575,0.5518730470996207,0.8449778809009008
4476,habit_forming_candidate,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.21199376454005686,0.7785317689748112,0.11407786222454402,0.04043505449198412,0.3260716267646009,0.8189668234667954
4477,intermittent_unstable,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0.379574030525027,0.4854690972117487,0.16871542885189564,0.047363137777777224,0.5482894593769226,0.5328322349895259
4478,forgetful_responsive,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0.36926840246285036,0.7913217326130265,0.27066448244677976,0.0657856961454894,0.6399328849096302,0.8571074287585159
